OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025HH,2026-08-13T02:54:15.293376,14.19511872,.0026686,98.6924,268.8907,168.7683,214.5575,0,U,29911,999,882,.3006E-3,.592E-5,0
FENGYUN 1C DEB,1999-025HJ,2026-08-12T06:17:26.952000,14.45744459,.00399487,98.7413,333.4255,212.2305,213.8725,0,U,29912,999,1539,.52177067E-3,.1819E-4,0
FENGYUN 1C DEB,1999-025HK,2026-08-12T22:23:35.292768,14.07624249,.0061742,98.7967,222.3228,307.4339,114.0548,0,U,29913,999,376,.20045E-3,.301E-5,0
FENGYUN 1C DEB,1999-025HL,2026-08-13T00:19:05.689056,14.03230125,.0036068,98.8214,251.4308,155.2305,263.2957,0,U,29914,999,197,.2969E-3,.423E-5,0
FENGYUN 1C DEB,1999-025HN,2026-08-13T00:03:19.232352,13.57263353,.0271213,99.1846,233.5160,356.5976,58.0487,0,U,29916,999,96752,.30916E-3,.239E-5,0
FENGYUN 1C DEB,1999-025HP,2026-08-12T13:04:59.348640,13.70974742,.02218475,98.8560,72.6861,202.7019,215.2325,0,U,29917,999,97457,.59352903E-3,.591E-5,0
FENGYUN 1C DEB,1999-025HQ,2026-08-13T03:33:15.597216,14.35372924,.0011611,98.8469,318.3955,325.8997,107.0697,0,U,29918,999,1284,.57397E-3,.1602E-4,0
FENGYUN 1C DEB,1999-025HR,2026-08-12T23:04:05.373984,13.85236284,.0138192,98.5163,1.7214,38.3133,80.1656,0,U,29919,999,98902,.52087E-4,.26E-6,0
FENGYUN 1C DEB,1999-025HS,2026-08-11T11:29:06.783936,14.04367265,.01237082,98.3757,64.4702,316.2984,42.8442,0,U,29920,999,99680,.46947094E-3,.76E-5,0
FENGYUN 1C DEB,1999-025HT,2026-08-12T23:17:52.539072,14.06917717,.0046735,98.7876,229.1880,104.6612,318.1779,0,U,29921,999,296,.21176E-3,.314E-5,0
FENGYUN 1C DEB,1999-025HU,2026-08-13T03:04:24.574080,13.98710116,.0093642,99.1046,286.2074,58.3226,302.7028,0,U,29922,999,99843,-.58326E-4,-.131E-5,0
FENGYUN 1C DEB,1999-025HV,2026-08-12T23:39:17.007264,14.14314831,.0016864,98.6865,231.5444,193.2907,222.3899,0,U,29923,999,711,.19732E-3,.335E-5,0
FENGYUN 1C DEB,1999-025HW,2026-08-12T21:45:21.156768,14.08953091,.0025802,98.7279,235.2749,291.6725,185.5188,0,U,29924,999,633,.94477E-4,.121E-5,0
FENGYUN 1C DEB,1999-025HY,2026-08-12T12:13:06.730752,14.33911990,.02463707,98.3035,208.7061,295.6412,188.6203,0,U,29926,999,2058,.87536869E-4,.289E-5,0
